time,forecastID,tempOut,rh,psea,dir,mag
1669063800,4,22.07,73.78,1013.99,E,4
1669064100,4,22.06,73.7,1013.98,E,4
1669064400,14,22.04,73.72,1013.9,E,4
1669064700,14,21.96,73.8,1013.88,E,4
1669065000,4,21.96,73.8,1013.87,E,4
1669065300,4,21.92,73.85,1013.9,E,4
1669065600,4,21.88,73.91,1013.85,E,4
1669065900,4,21.85,73.98,1013.88,E,4
1669066200,14,21.78,73.99,1013.79,E,4
1669066500,4,21.73,74.02,1013.85,E,4
1669066800,2,21.74,74.0,1013.94,E,4
1669067100,2,21.71,74.15,1014.0,E,4
1669067400,4,21.67,74.24,1014.01,E,4
1669067700,4,21.57,74.26,1013.97,E,4
1669068000,2,21.52,74.22,1014.09,E,4
1669068300,1,21.53,74.36,1014.24,E,4
1669068600,1,21.57,74.44,1014.29,E,4
1669068900,1,21.59,74.52,1014.28,E,4
1669069200,1,21.59,74.57,1014.31,E,4
1669069500,1,21.64,74.43,1014.35,E,4
1669069800,1,21.66,74.44,1014.39,E,4
1669070100,1,21.71,74.35,1014.52,E,4
1669070400,1,21.76,74.4,1014.57,E,4
1669070700,1,21.77,74.4,1014.58,E,4
1669071000,1,21.68,74.42,1014.65,E,4
1669071300,1,21.67,74.54,1014.76,E,4
1669071600,1,21.64,74.61,1014.78,E,4
1669071900,1,21.57,75.06,1014.8,E,4
1669072200,1,21.6,75.68,1014.85,E,4
1669072500,1,21.65,75.34,1014.87,E,4
1669072800,1,21.66,75.42,1014.85,E,4
1669073100,1,21.69,75.09,1014.91,E,4
1669073400,1,21.66,74.96,1014.87,E,4
1669073700,1,21.64,74.49,1015.0,E,4
1669074000,1,21.65,74.29,1014.95,E,4
1669074300,1,21.66,74.16,1015.0,E,4
1669074600,1,21.74,73.99,1015.13,E,4
1669074900,1,21.77,73.84,1015.17,E,4
1669075200,1,21.77,73.68,1015.23,E,4
1669075500,1,21.81,73.84,1015.27,E,4
1669075800,1,21.82,73.73,1015.35,E,4
1669076100,1,21.86,73.86,1015.39,E,4
1669076400,1,21.91,73.43,1015.43,E,4
1669076700,1,21.97,73.45,1015.48,E,4
1669077000,1,22.0,73.5,1015.55,E,4
1669077300,1,22.08,73.56,1015.58,E,4
1669077600,1,22.08,73.58,1015.66,E,4
1669077900,1,22.2,73.6,1015.72,E,4
1669078200,1,22.26,73.7,1015.76,E,4
1669078500,1,22.31,73.81,1015.79,E,4
1669078800,1,22.34,73.9,1015.76,E,4
1669079100,1,22.39,73.91,1015.77,E,4
1669079400,1,22.36,73.9,1015.88,E,4
1669079700,1,22.43,73.88,1015.89,E,4
1669080000,7,22.54,73.81,1015.79,E,4
1669080300,1,22.65,73.78,1015.94,E,4
1669080600,1,22.67,73.89,1015.92,E,4
1669080900,1,22.69,73.88,1015.98,E,4
1669081200,1,22.68,73.94,1016.01,E,4
1669081500,1,22.61,73.99,1016.04,E,4
1669081800,1,22.7,74.06,1016.04,E,4
1669082100,1,22.74,74.13,1016.06,E,4
1669082400,1,22.75,74.22,1016.1,E,4
1669082700,1,22.72,74.21,1016.1,E,4
1669083000,1,22.67,74.3,1016.1,E,4
1669083300,1,22.85,74.26,1016.12,E,4
1669083600,1,22.86,74.26,1016.06,E,4
1669083900,1,22.89,74.05,1016.1,E,4
1669084200,7,22.83,74.15,1015.94,E,4
1669084500,1,22.8,74.12,1016.02,E,4
1669084800,1,22.75,74.25,1016.0,E,4
1669085100,1,22.69,74.38,1015.99,E,4
1669085400,7,22.63,74.24,1015.91,E,4
1669085700,1,22.61,74.25,1015.91,E,4
1669086000,1,22.57,74.28,1015.87,E,4
1669086300,7,22.58,74.11,1015.77,E,4
1669086600,7,22.59,73.96,1015.62,E,4
1669086900,7,22.66,73.92,1015.63,E,4
1669087200,7,22.68,73.99,1015.54,E,4
1669087500,7,22.73,73.92,1015.46,E,4
1669087800,7,22.85,73.93,1015.31,E,4
1669088100,7,22.81,73.96,1015.33,E,4
1669088400,1,22.81,73.97,1015.3,E,4
1669088700,1,22.8,74.0,1015.39,E,4
1669089000,7,22.9,74.21,1015.24,E,4
1669089300,7,23.02,74.28,1015.12,E,4
1669089600,7,23.06,74.34,1015.07,E,4
1669089900,7,23.17,74.39,1014.98,E,4
1669090200,7,23.33,74.29,1014.79,E,4
1669090500,7,23.4,74.1,1014.82,E,4
1669090800,7,23.45,74.17,1014.69,E,4
1669091100,1,23.33,74.17,1014.77,E,4
1669091400,1,23.36,74.23,1014.77,E,4
1669091700,7,23.43,74.33,1014.62,E,4
1669092000,7,23.44,74.22,1014.53,E,4
1669092300,7,23.47,74.08,1014.47,E,4
1669092600,7,23.56,74.16,1014.36,E,4
1669092900,7,23.53,74.22,1014.28,E,4
1669093200,7,23.44,74.29,1014.23,E,4
1669093500,1,23.46,74.26,1014.22,E,4
1669093800,7,23.39,74.26,1014.15,E,4
1669094100,14,23.35,74.17,1014.0,E,4
1669094400,14,23.2,74.19,1013.99,E,4
1669094700,14,23.11,74.21,1013.86,E,4
1669095000,14,23.08,74.12,1013.78,E,4
1669095300,14,23.12,74.13,1013.65,E,4
1669095600,14,23.13,74.18,1013.47,E,4
1669095900,14,23.15,74.16,1013.33,E,4
1669096200,14,23.23,73.9,1013.13,E,4
1669096500,14,23.28,73.86,1013.11,E,4
1669096800,14,23.3,73.7,1013.04,E,4
1669097100,4,23.2,73.64,1013.09,E,4
1669097400,14,23.31,73.68,1012.96,E,4
1669097700,14,23.34,73.67,1012.97,E,4
1669098000,4,23.23,73.67,1012.92,E,4
1669098300,4,23.15,73.81,1012.91,E,4
1669098600,14,23.12,73.82,1012.76,E,4
1669098900,14,23.13,73.83,1012.73,E,4
1669099200,4,23.22,73.92,1012.7,E,4
1669099500,4,23.04,74.0,1012.76,E,4
1669099800,14,22.99,74.01,1012.66,E,4
1669100100,14,22.91,74.02,1012.59,E,4
1669100400,14,22.92,74.02,1012.56,E,4
1669100700,4,22.99,74.05,1012.54,E,4
1669101000,4,23.03,74.12,1012.59,E,4
1669101300,4,23.03,74.24,1012.56,E,4
1669101600,4,23.09,74.2,1012.53,E,4
1669101900,4,22.99,74.1,1012.52,E,4
1669102200,2,22.85,74.19,1012.6,E,4
1669102500,14,22.77,74.29,1012.5,E,4
1669102800,14,22.74,74.35,1012.46,E,4
1669103100,4,22.79,74.41,1012.51,E,4
1669103400,4,22.81,74.39,1012.47,E,4
1669103700,14,22.75,74.56,1012.39,E,4
1669104000,4,22.77,74.73,1012.4,E,4
1669104300,2,22.78,74.66,1012.46,E,4
1669104600,2,22.8,74.75,1012.53,E,4
1669104900,2,22.83,74.78,1012.55,E,4
1669105200,4,22.81,74.83,1012.54,E,4
1669105500,4,22.81,74.92,1012.57,E,4
1669105800,4,22.85,74.94,1012.52,E,4
1669106100,4,22.79,75.03,1012.57,E,4
1669106400,2,22.79,75.08,1012.62,E,4
1669106700,4,22.81,75.15,1012.61,E,4
1669107000,14,22.8,75.27,1012.52,E,4
1669107300,4,22.75,75.15,1012.54,E,4
1669107600,4,22.76,75.18,1012.54,E,4
1669107900,2,22.77,75.34,1012.65,E,4
1669108200,2,22.7,75.46,1012.68,E,4
1669108500,4,22.66,75.55,1012.69,E,4
1669108800,2,22.63,75.73,1012.77,E,4
1669109100,2,22.6,75.76,1012.84,E,4
1669109400,4,22.61,75.67,1012.81,E,4
1669109700,2,22.6,75.75,1012.91,E,4
1669110000,2,22.61,75.77,1012.96,E,4
1669110300,2,22.59,75.84,1012.99,E,4
1669110600,2,22.59,75.96,1013.04,E,4
1669110900,4,22.55,76.06,1012.97,E,4
1669111200,4,22.56,76.13,1012.97,E,4
1669111500,2,22.59,76.08,1013.05,E,4
1669111800,2,22.59,76.17,1013.07,E,4
1669112100,2,22.58,76.08,1013.12,E,4
1669112400,2,22.48,76.15,1013.15,E,4
1669112700,14,22.43,76.37,1013.07,E,4
1669113000,4,22.37,76.54,1013.09,E,4
1669113300,4,22.35,76.74,1013.12,E,4
1669113600,2,22.37,76.84,1013.19,E,4
1669113900,2,22.38,76.88,1013.27,E,4
1669114200,2,22.39,76.87,1013.34,E,4
1669114500,2,22.37,76.84,1013.42,E,4
1669114800,2,22.35,76.69,1013.54,E,4
1669115100,2,22.39,76.46,1013.63,E,4
1669115400,4,22.42,76.48,1013.57,E,4
1669115700,2,22.46,76.38,1013.73,E,4
1669116000,2,22.47,76.24,1013.82,E,4
1669116300,2,22.45,76.48,1013.85,E,4
1669116600,2,22.48,76.54,1013.94,E,4
1669116900,2,22.48,76.73,1014.07,E,4
1669117200,1,22.39,77.11,1014.17,E,4
1669117500,1,22.37,77.08,1014.23,E,4
1669117800,1,22.37,77.18,1014.35,E,4
1669118100,1,22.34,77.42,1014.37,E,4
1669118400,1,22.35,77.54,1014.37,E,4
1669118700,1,22.4,77.65,1014.44,E,4
1669119000,1,22.45,77.66,1014.43,E,4
1669119300,1,22.51,77.53,1014.43,E,4
1669119600,1,22.56,77.38,1014.47,E,4
1669119900,1,22.6,77.25,1014.48,E,4
1669120200,1,22.59,77.08,1014.56,E,4
1669120500,1,22.47,77.13,1014.57,E,4
1669120800,1,22.34,77.09,1014.59,E,4
1669121100,1,22.2,77.17,1014.53,E,4
1669121400,1,22.2,77.04,1014.55,E,4
1669121700,1,22.17,77.01,1014.52,E,4
1669122000,1,22.16,76.86,1014.64,E,4
1669122300,1,22.22,76.85,1014.61,E,4
1669122600,1,22.24,76.62,1014.58,E,4
1669122900,1,22.22,76.84,1014.69,E,4
1669123200,1,22.21,76.8,1014.73,E,4
1669123500,7,22.24,76.88,1014.62,E,4
1669123800,7,22.25,76.78,1014.56,E,4
1669124100,1,22.15,76.65,1014.67,E,4
1669124400,1,22.19,76.85,1014.71,E,4
1669124700,1,22.17,76.8,1014.7,E,4
1669125000,1,22.15,76.73,1014.69,E,4
1669125300,1,22.12,76.75,1014.86,E,4
1669125600,1,22.12,76.8,1014.88,E,4
1669125900,1,22.15,76.85,1014.97,E,4
1669126200,1,22.18,76.9,1014.92,E,4
1669126500,1,22.24,77.01,1014.9,E,4
1669126800,7,22.17,77.06,1014.85,E,4
1669127100,1,22.14,76.94,1014.9,E,4
1669127400,1,22.12,77.03,1014.89,E,4
1669127700,1,22.16,76.93,1014.94,E,4
1669128000,1,22.2,76.93,1015.0,E,4
1669128300,1,22.25,76.99,1015.01,E,4
1669128600,1,22.29,76.97,1015.05,E,4
1669128900,1,22.35,77.04,1015.05,E,4
1669129200,1,22.39,76.98,1015.09,E,4
1669129500,1,22.41,77.06,1015.08,E,4
1669129800,7,22.43,76.92,1014.99,E,4
1669130100,1,22.45,76.97,1015.05,E,4
1669130400,1,22.49,76.81,1014.97,E,4
1669130700,7,22.51,76.85,1014.95,E,4
1669131000,1,22.43,76.88,1014.95,E,4
1669131300,1,22.38,76.77,1014.97,E,4
1669131600,1,22.34,76.93,1014.93,E,4
1669131900,1,22.33,76.92,1014.99,E,4
1669132200,1,22.34,77.1,1015.01,E,4
1669132500,1,22.35,77.4,1015.0,E,4
1669132800,1,22.33,77.65,1015.02,E,4
1669133100,7,22.27,77.93,1014.92,E,4
1669133400,7,22.21,78.09,1014.9,E,4
1669133700,1,22.17,78.03,1014.93,E,4
1669134000,7,22.13,77.92,1014.83,E,4
1669134300,7,22.08,77.94,1014.76,E,4
1669134600,7,22.0,77.88,1014.72,E,4
1669134900,7,21.94,77.73,1014.61,E,4
1669135200,7,21.9,77.85,1014.58,E,4
1669135500,7,21.86,77.92,1014.46,E,4
1669135800,1,21.84,77.92,1014.53,E,4
1669136100,1,21.87,77.92,1014.5,E,4
1669136400,7,21.83,77.95,1014.45,E,4
1669136700,1,21.82,77.97,1014.49,E,4
1669137000,1,21.84,77.9,1014.44,E,4
1669137300,1,21.85,77.74,1014.44,E,4
1669137600,1,21.86,77.79,1014.42,E,4
1669137900,1,21.87,77.69,1014.47,E,4
1669138200,1,21.88,77.73,1014.44,E,4
1669138500,7,21.89,77.79,1014.38,E,4
1669138800,7,21.9,77.75,1014.33,E,4
1669139100,1,21.89,77.67,1014.33,E,4
1669139400,7,21.9,77.71,1014.26,E,4
1669139700,1,21.88,77.69,1014.25,E,4
1669140000,1,21.85,77.67,1014.26,E,4
1669140300,7,21.88,77.55,1014.19,E,4
1669140600,1,21.91,77.68,1014.24,E,4
1669140900,1,21.95,77.66,1014.2,E,4
1669141200,1,21.93,77.63,1014.18,E,4
1669141500,1,21.97,77.65,1014.17,E,4
1669141800,1,21.96,77.68,1014.17,E,4
1669142100,1,21.95,77.74,1014.17,E,4
1669142400,1,21.95,77.62,1014.2,E,4
1669142700,14,21.97,77.75,1014.11,E,4
1669143000,1,21.95,77.7,1014.13,E,4
1669143300,4,21.95,77.79,1014.13,E,4
1669143600,4,21.95,77.66,1014.1,E,4
1669143900,14,22.0,77.69,1014.06,E,4
1669144200,14,21.98,77.7,1014.01,E,4
1669144500,4,21.92,77.76,1014.0,E,4
1669144800,4,21.91,77.79,1013.96,E,4
1669145100,4,21.95,77.79,1013.96,E,4
1669145400,4,21.98,77.83,1013.92,E,4
1669145700,14,22.01,77.82,1013.87,E,4
1669146000,4,22.0,77.81,1013.9,E,4
1669146300,2,22.04,77.83,1013.95,E,4
1669146600,4,22.05,77.82,1013.97,E,4
1669146900,4,22.04,77.8,1013.93,E,4
1669147200,4,22.03,77.88,1013.97,E,4
1669147500,4,22.05,77.82,1013.97,E,4
1669147800,4,22.09,77.69,1014.0,E,4
1669148100,2,22.08,77.74,1014.05,E,4
1669148400,4,22.09,77.68,1014.03,E,4
1669148700,4,22.06,77.82,1014.01,E,4
1669149000,4,22.07,77.81,1014.02,E,4
1669149300,2,22.06,77.74,1014.08,E,4
1669149600,4,22.07,77.77,1014.08,E,4
1669149900,4,22.08,77.82,1014.09,E,4
1669150200,4,22.09,77.87,1014.04,E,4
1669150500,4,22.09,77.89,1014.08,E,4
1669150800,1,22.12,77.81,1014.17,E,4
1669151100,4,22.16,77.78,1014.12,E,4
1669151400,1,22.21,77.79,1014.17,E,4
1669151700,1,22.22,77.75,1014.14,E,4
1669152000,1,22.24,77.65,1014.16,E,4
1669152300,1,22.24,77.72,1014.15,E,4
1669152600,1,22.28,77.64,1014.2,E,4
1669152900,1,22.28,77.74,1014.15,E,4
1669153200,1,22.24,77.82,1014.19,E,4
1669153500,1,22.28,77.82,1014.16,E,4
1669153800,1,22.3,77.72,1014.14,E,4
1669154100,4,22.33,77.73,1014.13,E,4
1669154400,1,22.33,77.84,1014.14,E,4
1669154700,1,22.29,77.9,1014.17,E,4
1669155000,1,22.3,77.95,1014.24,E,4
1669155300,1,22.31,78.02,1014.3,E,4
1669155600,1,22.31,78.07,1014.36,E,4
1669155900,1,22.29,78.14,1014.4,E,4
1669156200,1,22.29,78.19,1014.45,E,4
1669156500,1,22.28,78.3,1014.4,E,4
1669156800,1,22.27,78.28,1014.49,E,4
1669157100,1,22.22,78.39,1014.55,E,4
1669157400,1,22.18,78.55,1014.66,E,4
1669157700,1,22.14,78.62,1014.79,E,4
1669158000,1,22.11,78.78,1014.82,E,4
1669158300,1,22.08,78.93,1014.85,E,4
1669158600,1,22.11,79.16,1014.92,E,4
1669158900,1,22.12,79.07,1015.0,E,4
1669159200,1,22.13,79.08,1015.07,E,4
1669159500,1,22.18,78.87,1015.11,E,4
1669159800,1,22.19,78.67,1015.13,E,4
1669160100,1,22.23,78.64,1015.24,E,4
1669160400,1,22.25,78.45,1015.25,E,4
1669160700,1,22.27,78.31,1015.33,E,4
1669161000,1,22.31,78.31,1015.34,E,4
1669161300,1,22.34,78.48,1015.44,E,4
1669161600,1,22.35,78.97,1015.47,E,4
1669161900,1,22.36,79.02,1015.53,E,4
1669162200,1,22.35,79.11,1015.57,E,4
1669162500,1,22.36,79.31,1015.69,E,4
1669162800,1,22.39,79.38,1015.71,E,4
1669163100,1,22.41,79.34,1015.73,E,4
1669163400,1,22.47,79.25,1015.81,E,4
1669163700,1,22.48,79.42,1015.9,E,4
1669164000,1,22.45,79.49,1015.98,E,4
1669164300,1,22.44,79.36,1016.06,E,4
1669164600,1,22.45,79.38,1016.1,E,4
1669164900,1,22.45,79.36,1016.18,E,4
1669165200,1,22.47,79.42,1016.16,E,4
1669165500,1,22.48,79.41,1016.17,E,4
1669165800,1,22.54,79.59,1016.17,E,4
1669166100,1,22.54,79.61,1016.22,E,4
1669166400,1,22.56,79.64,1016.28,E,4
1669166700,1,22.55,79.69,1016.31,E,4
1669167000,1,22.57,79.8,1016.35,E,4
1669167300,1,22.6,79.91,1016.33,E,4
1669167600,1,22.67,79.9,1016.33,E,4
1669167900,1,22.78,79.83,1016.33,E,4
1669168200,1,22.82,79.8,1016.32,E,4
1669168500,1,22.83,79.82,1016.35,E,4
1669168800,1,22.85,79.82,1016.31,E,4
1669169100,1,22.94,79.78,1016.28,E,4
1669169400,7,23.0,79.91,1016.23,E,4
1669169700,7,23.01,79.9,1016.19,E,4
1669170000,1,23.04,80.07,1016.21,E,4
1669170300,1,23.23,80.06,1016.17,E,4
1669170600,1,23.33,79.95,1016.19,E,4
1669170900,7,23.35,79.94,1016.11,E,4
1669171200,7,23.32,79.88,1016.04,E,4
1669171500,1,23.31,80.0,1016.08,E,4
1669171800,1,23.28,80.0,1016.05,E,4
1669172100,7,23.2,79.99,1015.99,E,4
1669172400,7,23.2,79.99,1015.93,E,4
1669172700,1,23.21,79.99,1015.93,E,4
1669173000,7,23.2,79.85,1015.88,E,4
1669173300,7,23.23,79.95,1015.8,E,4
1669173600,7,23.25,79.95,1015.78,E,4
1669173900,1,23.36,79.85,1015.81,E,4
1669174200,1,23.42,79.81,1015.75,E,4
1669174500,7,23.6,79.9,1015.69,E,4
1669174800,7,23.54,79.92,1015.63,E,4
1669175100,7,23.53,79.91,1015.53,E,4
1669175400,7,23.47,80.0,1015.44,E,4
1669175700,1,23.42,80.04,1015.46,E,4
1669176000,7,23.41,80.0,1015.38,E,4
1669176300,7,23.4,80.07,1015.35,E,4
1669176600,7,23.43,80.04,1015.27,E,4
1669176900,1,23.47,80.14,1015.27,E,4
1669177200,7,23.51,80.08,1015.18,E,4
1669177500,7,23.65,80.05,1015.04,E,4
1669177800,7,23.72,80.09,1014.98,E,4
1669178100,7,23.71,80.14,1014.92,E,4
1669178400,7,23.6,80.03,1014.84,E,4
1669178700,7,23.45,80.05,1014.79,E,4
1669179000,7,23.35,79.99,1014.72,E,4
1669179300,7,23.3,79.85,1014.65,E,4
1669179600,7,23.28,79.81,1014.52,E,4
1669179900,7,23.39,79.65,1014.4,E,4
1669180200,7,23.44,79.62,1014.35,E,4
1669180500,7,23.45,79.51,1014.24,E,4
1669180800,14,23.45,79.34,1014.13,E,4
1669181100,14,23.55,79.27,1014.05,E,4
1669181400,4,23.63,79.12,1014.05,E,4
1669181700,14,23.69,79.04,1013.99,E,4
1669182000,14,23.75,78.98,1013.9,E,4
1669182300,4,23.59,78.9,1013.91,E,4
1669182600,14,23.46,79.0,1013.83,E,4
1669182900,4,23.34,78.96,1013.83,E,4
1669183200,4,23.19,78.95,1013.83,E,4
1669183500,4,23.17,78.83,1013.81,E,4
1669183800,14,23.02,78.83,1013.75,E,4
1669184100,4,22.97,78.77,1013.82,E,4
1669184400,4,22.91,78.83,1013.8,E,4
1669184700,14,22.8,78.8,1013.74,E,4
1669185000,4,22.67,78.85,1013.74,E,4
1669185300,2,22.55,78.88,1013.83,E,4
1669185600,4,22.55,78.97,1013.82,E,4
1669185900,14,22.49,78.98,1013.77,E,4
1669186200,14,22.48,78.83,1013.7,E,4
1669186500,4,22.46,78.75,1013.73,E,4
1669186800,4,22.45,78.74,1013.69,E,4
1669187100,4,22.45,78.72,1013.68,E,4
1669187400,4,22.43,78.71,1013.67,E,4
1669187700,4,22.4,78.72,1013.7,E,4
1669188000,4,22.4,78.83,1013.73,E,4
1669188300,4,22.39,78.74,1013.73,E,4
1669188600,4,22.37,78.72,1013.7,E,4
1669188900,4,22.43,78.63,1013.71,E,4
1669189200,2,22.5,78.75,1013.82,E,4
1669189500,4,22.55,78.8,1013.8,E,4
1669189800,4,22.52,78.62,1013.8,E,4
1669190100,2,22.47,78.69,1013.92,E,4
1669190400,2,22.38,78.7,1013.94,E,4
1669190700,2,22.4,78.54,1014.05,E,4
1669191000,4,22.42,78.53,1014.01,E,4
1669191300,2,22.41,78.5,1014.1,E,4
1669191600,4,22.42,78.51,1014.07,E,4
1669191900,4,22.38,78.46,1014.05,E,4
1669192200,4,22.39,78.43,1014.03,E,4
1669192500,4,22.34,78.56,1014.05,E,4
1669192800,1,22.31,78.47,1014.17,E,4
1669193100,4,22.33,78.43,1014.12,E,4
1669193400,1,22.32,78.57,1014.19,E,4
1669193700,1,22.3,78.54,1014.15,E,4
1669194000,1,22.27,78.51,1014.16,E,4
1669194300,1,22.26,78.66,1014.24,E,4
1669194600,1,22.27,78.63,1014.27,E,4
1669194900,1,22.26,78.54,1014.23,E,4
1669195200,1,22.26,78.45,1014.31,E,4
1669195500,1,22.3,78.46,1014.29,E,4
1669195800,1,22.32,78.47,1014.41,E,4
1669196100,1,22.34,78.62,1014.44,E,4
1669196400,1,22.32,78.77,1014.49,E,4
1669196700,1,22.29,78.75,1014.51,E,4
1669197000,1,22.3,78.85,1014.48,E,4
1669197300,1,22.29,78.84,1014.62,E,4
1669197600,1,22.3,79.3,1014.63,E,4
1669197900,1,22.27,79.12,1014.68,E,4
1669198200,1,22.28,79.03,1014.69,E,4
1669198500,1,22.29,79.19,1014.81,E,4
1669198800,1,22.28,79.33,1014.79,E,4
1669199100,1,22.23,79.11,1014.83,E,4
1669199400,1,22.19,78.59,1014.83,E,4
1669199700,1,22.14,78.28,1014.88,E,4
1669200000,1,22.1,78.21,1014.99,E,4
1669200300,1,22.11,78.1,1014.97,E,4
1669200600,1,22.0,77.94,1015.05,E,4
1669200900,1,21.95,77.9,1015.16,E,4
1669201200,1,21.93,77.75,1015.2,E,4
1669201500,1,21.96,77.7,1015.25,E,4
1669201800,1,21.88,77.7,1015.3,E,4
1669202100,1,21.87,77.97,1015.42,E,4
1669202400,1,21.84,78.3,1015.48,E,4
1669202700,1,21.84,78.39,1015.48,E,4
1669203000,1,21.8,78.43,1015.5,E,4
1669203300,1,21.76,78.25,1015.52,E,4
1669203600,1,21.73,78.33,1015.52,E,4
1669203900,1,21.67,78.71,1015.52,E,4
1669204200,1,21.64,78.86,1015.55,E,4
1669204500,1,21.59,78.69,1015.66,E,4
1669204800,1,21.55,78.64,1015.76,E,4
1669205100,1,21.57,78.52,1015.73,E,4
1669205400,1,21.55,78.58,1015.79,E,4
1669205700,1,21.49,78.64,1015.85,E,4
1669206000,1,21.47,78.66,1015.87,E,4
1669206300,1,21.43,78.49,1016.0,E,4
1669206600,1,21.39,78.44,1016.05,E,4
1669206900,1,21.36,78.38,1016.07,E,4
1669207200,1,21.4,78.43,1016.04,E,4
1669207500,1,21.35,78.47,1016.04,E,4
1669207800,1,21.32,78.34,1016.1,E,4
1669208100,1,21.34,78.45,1016.12,E,4
1669208400,1,21.33,78.28,1016.11,E,4
1669208700,1,21.35,78.42,1016.18,E,4
1669209000,1,21.38,78.33,1016.23,E,4
1669209300,1,21.36,78.19,1016.19,E,4
1669209600,1,21.37,78.37,1016.29,E,4
1669209900,1,21.43,78.33,1016.31,E,4
1669210200,1,21.39,78.28,1016.41,E,4
1669210500,1,21.4,78.43,1016.33,E,4
1669210800,1,21.46,78.22,1016.44,E,4
1669211100,1,21.47,78.13,1016.45,E,4
1669211400,1,21.49,78.02,1016.47,E,4
1669211700,1,21.56,77.98,1016.45,E,4
1669212000,1,21.6,77.9,1016.44,E,4
1669212300,7,21.57,77.8,1016.39,E,4
1669212600,1,21.59,77.83,1016.45,E,4
1669212900,1,21.57,77.97,1016.41,E,4
1669213200,1,21.56,77.99,1016.48,E,4
1669213500,1,21.59,78.06,1016.5,E,4
1669213800,1,21.6,78.1,1016.57,E,4
1669214100,1,21.56,78.08,1016.5,E,4
1669214400,7,21.57,77.93,1016.48,E,4
1669214700,7,21.58,77.68,1016.43,E,4
1669215000,1,21.64,77.46,1016.45,E,4
1669215300,1,21.7,77.43,1016.42,E,4
1669215600,7,21.75,77.36,1016.36,E,4
1669215900,1,21.78,77.33,1016.36,E,4
1669216200,1,21.82,77.36,1016.41,E,4
1669216500,1,21.81,77.34,1016.45,E,4
1669216800,7,21.8,77.31,1016.35,E,4
1669217100,7,21.83,77.29,1016.31,E,4
1669217400,1,21.82,77.28,1016.33,E,4
1669217700,7,21.74,76.94,1016.22,E,4
1669218000,7,21.71,76.96,1016.21,E,4
1669218300,1,21.71,77.12,1016.24,E,4
1669218600,1,21.69,77.37,1016.19,E,4
1669218900,7,21.66,77.55,1016.16,E,4
1669219200,7,21.63,77.6,1016.07,E,4
1669219500,1,21.65,77.76,1016.14,E,4
1669219800,1,21.59,77.6,1016.23,E,4
1669220100,1,21.62,77.61,1016.26,E,4
1669220400,1,21.65,77.74,1016.3,E,4
1669220700,1,21.6,77.72,1016.23,E,4
1669221000,1,21.55,77.81,1016.26,E,4
1669221300,1,21.55,77.86,1016.25,E,4
1669221600,1,21.58,77.91,1016.3,E,4
1669221900,7,21.6,77.91,1016.19,E,4
1669222200,7,21.55,77.92,1016.13,E,4
1669222500,7,21.58,77.94,1016.11,E,4
1669222800,1,21.57,77.93,1016.07,E,4
1669223100,1,21.54,77.93,1016.15,E,4
1669223400,7,21.45,78.01,1016.04,E,4
1669223700,1,21.36,77.98,1016.08,E,4
1669224000,1,21.33,78.08,1016.17,E,4
1669224300,1,21.31,77.94,1016.15,E,4
1669224600,7,21.3,77.93,1016.08,E,4
1669224900,1,21.25,77.85,1016.12,E,4
1669225200,1,21.3,77.8,1016.05,E,4
1669225500,1,21.3,77.8,1016.11,E,4
1669225800,7,21.3,77.81,1016.01,E,4
1669226100,1,21.3,77.81,1016.04,E,4
1669226400,1,21.25,77.8,1016.02,E,4
1669226700,1,21.21,77.72,1016.08,E,4
1669227000,7,21.21,77.67,1015.97,E,4
1669227300,1,21.22,77.71,1016.02,E,4
1669227600,7,21.18,77.67,1015.84,E,4
1669227900,7,21.18,77.69,1015.82,E,4
1669228200,1,21.21,77.61,1015.8,E,4
1669228500,7,21.22,77.54,1015.62,E,4
1669228800,7,21.22,77.53,1015.62,E,4
1669229100,1,21.26,77.46,1015.63,E,4
1669229400,7,21.27,77.51,1015.49,E,4
1669229700,7,21.31,77.47,1015.46,E,4
1669230000,7,21.29,77.49,1015.39,E,4
1669230300,1,21.28,77.46,1015.39,E,4
1669230600,1,21.28,77.41,1015.34,E,4
1669230900,7,21.31,77.4,1015.31,E,4
1669231200,1,21.29,77.28,1015.31,E,4
1669231500,7,21.3,77.33,1015.19,E,4
1669231800,1,21.28,77.32,1015.2,E,4
1669232100,1,21.24,77.35,1015.15,E,4
1669232400,7,21.13,77.29,1015.04,E,4
1669232700,1,21.05,77.21,1015.14,E,4
1669233000,1,21.01,77.28,1015.09,E,4
1669233300,1,20.97,77.27,1015.1,E,4
1669233600,1,20.98,77.29,1015.13,E,4
1669233900,7,20.96,77.31,1015.02,E,4
1669234200,7,20.97,77.34,1015.01,E,4
1669234500,1,21.0,77.3,1015.08,E,4
1669234800,1,20.96,77.34,1015.17,E,4
1669235100,1,20.93,77.35,1015.14,E,4
1669235400,1,20.94,77.37,1015.24,E,4
1669235700,1,20.98,77.37,1015.17,E,4
1669236000,1,20.96,77.35,1015.16,E,4
1669236300,1,20.89,77.29,1015.22,E,4
1669236600,1,20.85,77.2,1015.23,E,4
1669236900,1,20.83,77.24,1015.28,E,4
1669237200,1,20.77,77.14,1015.25,E,4
1669237500,1,20.76,77.09,1015.4,E,4
1669237800,1,20.73,76.98,1015.32,E,4
1669238100,1,20.73,77.0,1015.37,E,4
